id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
5110,US,542,PHX,DFW,3,603,149,0
5111,FL,895,LGA,IND,3,604,137,0
5112,OO,6229,SEA,SFO,3,604,131,0
5113,OO,6740,LAX,CLD,3,604,43,0
5114,OO,6860,ABQ,DEN,3,604,76,1
5115,UA,58,ORD,SFO,3,604,291,1
5116,UA,972,SFO,ORD,3,604,256,0
5117,9E,3653,CID,DTW,3,605,94,0
5118,9E,4153,DTW,BUF,3,605,77,0
5119,9E,4255,MSP,TVC,3,605,86,1
5120,9E,4373,DTW,BTV,3,605,104,0
5121,9E,4377,DTW,SAV,3,605,134,0
5122,AA,1112,MIA,EWR,3,605,170,1
5123,AA,1456,STX,MIA,3,605,185,0
5124,AA,1461,DFW,SFO,3,605,240,1
5125,AA,1924,SJC,DFW,3,605,205,0
5126,AA,654,DFW,BOS,3,605,205,0
5127,AA,705,DFW,PSP,3,605,190,0
5128,AA,712,DFW,LGA,3,605,195,1
5129,AS,303,SFO,SEA,3,605,125,0
5130,B6,142,PBI,JFK,3,605,149,1
5131,DL,1260,SLC,EWR,3,605,273,1
5132,DL,1831,SLC,MCO,3,605,257,1
5133,DL,2460,MIA,ATL,3,605,120,0
5134,DL,671,DTW,RSW,3,605,173,1
5135,EV,5018,BMI,ATL,3,605,102,1
5136,EV,5150,XNA,ATL,3,605,109,0
5137,EV,5484,ATL,TYS,3,605,67,1
5138,EV,5584,ATL,AVL,3,605,61,0
5139,HA,25,PDX,HNL,3,605,365,0
5140,HA,513,HNL,LIH,3,605,37,0
5141,MQ,2718,DSM,DFW,3,605,125,0
5142,MQ,3067,LAX,MRY,3,605,65,0
5143,MQ,3297,DFW,TYS,3,605,115,0
5144,MQ,3308,CVG,DFW,3,605,165,0
5145,MQ,3334,DFW,GJT,3,605,135,0
5146,MQ,3392,FSM,DFW,3,605,65,1
5147,MQ,3478,LIT,DFW,3,605,80,0
5148,MQ,3937,RST,ORD,3,605,70,0
5149,MQ,4170,ORD,SYR,3,605,110,1
5150,OH,6367,CHS,ATL,3,605,85,1
5151,OH,6432,MSP,CLE,3,605,112,0
5152,OH,6680,DTW,GSO,3,605,113,0
5153,OO,4767,MSP,SDF,3,605,110,0
5154,OO,6888,ORD,ELP,3,605,208,1
5155,UA,410,DEN,CMH,3,605,163,0
5156,UA,532,ORD,BOS,3,605,136,0
5157,US,1020,PHL,MCO,3,605,167,1
5158,US,1161,PHL,CLT,3,605,121,0
5159,US,1177,LGA,CLT,3,605,132,1
5160,US,1179,FLL,CLT,3,605,119,0
5161,US,1937,PHL,PBI,3,605,175,1
5162,US,1981,DCA,TPA,3,605,146,1
5163,US,511,PHX,OMA,3,605,165,0
5164,US,632,PHX,PIT,3,605,243,0
5165,WN,1170,PHX,MDW,3,605,205,1
5166,WN,1252,BWI,PVD,3,605,70,1
5167,WN,1289,SMF,PHX,3,605,105,1
5168,WN,1400,MDW,ALB,3,605,110,1
5169,WN,145,BUR,LAS,3,605,65,1
5170,WN,1814,LAX,MSY,3,605,215,0
5171,WN,2810,SMF,SEA,3,605,120,1
5172,WN,2812,TPA,RDU,3,605,100,1
5173,WN,3501,MDW,IND,3,605,50,1
5174,WN,925,PDX,SMF,3,605,85,1
5175,XE,5955,CAE,ORD,3,605,128,0
5176,AS,151,OME,ANC,3,606,89,0
5177,EV,5016,SHV,ATL,3,606,104,1
5178,EV,5399,DSM,ATL,3,606,126,0
5179,FL,1277,MCO,TYS,3,606,96,0
5180,OO,6251,DEN,MSN,3,606,129,0
5181,OO,6542,DEN,DRO,3,606,64,0
5182,OO,6544,DEN,ASE,3,606,45,1
5183,OO,6695,DEN,ELP,3,606,109,0
5184,OO,6742,DEN,CLE,3,606,172,0
5185,OO,6968,BOI,DEN,3,606,108,1
5186,UA,299,DEN,MCI,3,606,104,1
5187,XE,5912,ORD,BUF,3,606,86,0
5188,XE,5940,ORD,ROC,3,606,95,1
5189,OO,6246,FAT,LAX,3,607,70,0
5190,OO,6853,CWA,ORD,3,607,68,1
5191,UA,740,DEN,MSY,3,607,160,1
5192,UA,785,BOS,DEN,3,607,287,0
5193,9E,4246,IND,DTW,3,608,80,0
5194,EV,4950,GNV,ATL,3,608,82,0
5195,EV,5472,ECP,ATL,3,608,69,0
5196,EV,7136,LGA,IAD,3,608,85,0
5197,FL,790,STL,ATL,3,608,94,0
5198,OO,6668,DEN,FAR,3,608,113,0
5199,OO,6722,DEN,TYS,3,608,158,0
5200,9E,3838,BUF,DTW,3,609,85,0
5201,EV,7135,CHS,IAD,3,609,90,1
5202,OO,4696,OAK,SLC,3,609,107,1
5203,UA,264,DEN,PHL,3,609,214,1
5204,YV,1024,KOA,HNL,3,609,40,0
5205,9E,3894,MSP,DAY,3,610,112,0
5206,AA,1041,ORD,SJC,3,610,280,1
5207,AA,1068,MIA,DCA,3,610,140,1
5208,AA,1241,DFW,DEN,3,610,125,0
5209,AA,1482,MIA,BOS,3,610,185,0
5210,AA,1599,DFW,IAH,3,610,70,1
5211,AA,1972,SFO,ORD,3,610,255,0
5212,AA,2167,LAX,DFW,3,610,180,0
5213,AA,382,ORD,LGA,3,610,120,1
5214,AS,183,ANC,FAI,3,610,61,0
5215,AS,686,PDX,ORD,3,610,244,0
5216,B6,118,MSY,JFK,3,610,164,1
5217,CO,212,IAH,SJU,3,610,252,1
5218,CO,783,BOS,IAH,3,610,260,1
5219,DL,1658,LGA,MSP,3,610,190,0
5220,DL,1796,DTW,IND,3,610,80,0
5221,DL,1975,MSP,ATL,3,610,150,0
5222,DL,2120,DTW,EWR,3,610,108,0
5223,DL,2226,FLL,ATL,3,610,110,0
5224,DL,2390,MSP,IND,3,610,100,0
5225,DL,2514,DTW,GRR,3,610,59,0
5226,EV,5420,DTW,MHT,3,610,107,0
5227,FL,135,ATL,TPA,3,610,90,0
5228,FL,1580,ATL,BKG,3,610,114,0
5229,FL,175,ATL,RSW,3,610,103,0
5230,FL,22,ATL,MDW,3,610,121,1
5231,FL,259,ATL,FNT,3,610,122,1
5232,FL,303,ATL,DEN,3,610,215,1
5233,FL,428,ATL,PNS,3,610,79,1
5234,FL,453,MSY,ATL,3,610,81,0
5235,FL,472,ATL,BWI,3,610,110,0
5236,FL,517,ATL,CMH,3,610,96,0
5237,FL,562,ATL,BMI,3,610,107,0
5238,FL,667,ATL,HPN,3,610,146,0
5239,FL,696,ATL,SRQ,3,610,90,1
5240,HA,256,HNL,OGG,3,610,37,0
5241,MQ,2724,DFW,MHK,3,610,85,0
5242,MQ,2821,DFW,SPS,3,610,50,0
5243,MQ,3115,SJC,LAX,3,610,75,0
5244,MQ,4014,ORD,IND,3,610,60,1
5245,MQ,4095,ORD,PIT,3,610,85,1
5246,MQ,4201,CMH,ORD,3,610,90,0
5247,MQ,4573,XNA,LGA,3,610,180,1
5248,OH,6265,HSV,DTW,3,610,117,1
5249,OH,6568,DTW,CRW,3,610,80,0
5250,OO,3072,IND,MKE,3,610,63,1
5251,OO,4525,MSP,MCI,3,610,91,0
5252,OO,4604,SJC,SLC,3,610,107,1
5253,OO,6590,DEN,MEM,3,610,136,0
5254,OO,6632,DEN,SGF,3,610,107,1
5255,UA,802,DEN,MCO,3,610,218,1
5256,US,122,PHX,MKE,3,610,211,0
5257,US,1274,PHL,IND,3,610,137,1
5258,US,610,PHX,ATL,3,610,226,0
5259,US,90,EWR,PHX,3,610,329,1
5260,US,975,MSP,CLT,3,610,149,0
5261,WN,1162,AUS,HOU,3,610,50,0
5262,WN,1398,TPA,BNA,3,610,115,1
5263,WN,153,DEN,IND,3,610,145,1
5264,WN,1569,MCO,STL,3,610,155,1
5265,WN,1656,BOI,PDX,3,610,75,1
5266,WN,2200,BOS,PHL,3,610,100,1
5267,WN,2803,IAD,MDW,3,610,120,1
5268,WN,297,MHT,LAS,3,610,375,0
5269,WN,3507,SJC,LAX,3,610,70,1
5270,WN,354,OAK,DEN,3,610,145,1
5271,WN,389,SAT,HOU,3,610,50,1
5272,WN,528,LAS,IND,3,610,215,1
5273,WN,680,AUS,SAN,3,610,190,0
5274,WN,6,ABQ,SEA,3,610,200,1
5275,WN,728,PVD,LAS,3,610,375,0
5276,WN,755,BWI,PIT,3,610,60,1
5277,WN,872,LAS,SNA,3,610,65,0
5278,WN,957,FLL,BUF,3,610,185,0
5279,EV,4939,TRI,ATL,3,611,70,1
5280,EV,7111,JFK,IAD,3,611,81,1
5281,FL,265,MKE,DCA,3,611,109,0
5282,OO,6390,SFO,SNA,3,611,85,1
5283,OO,6484,DEN,ATW,3,611,140,0
5284,OO,6604,DEN,ATL,3,611,174,1
5285,OO,6625,BZN,DEN,3,611,96,0
5286,OO,6692,LAX,SAN,3,611,46,0
5287,DL,2292,PHX,MSP,3,612,198,1
5288,EV,5181,ATL,MLU,3,612,110,1
5289,F9,659,MSP,DEN,3,612,130,0
5290,FL,1187,MLI,MCO,3,612,155,0
5291,OO,6593,BIL,DEN,3,612,88,0
5292,OO,6974,DEN,MKE,3,612,143,0
5293,OO,7046,DEN,TUL,3,612,90,1
5294,OO,4600,SFO,SLC,3,613,117,1
5295,9E,4286,GRR,DTW,3,614,61,0
5296,B6,1434,LGB,SFO,3,614,86,0
5297,OO,6700,DEN,LNK,3,614,80,1
5298,OO,6724,DEN,AUS,3,614,124,0
5299,9E,3673,GRB,DTW,3,615,80,1
5300,9E,3692,DTW,CMH,3,615,65,1
5301,9E,3695,MSP,MQT,3,615,70,0
5302,9E,3871,DTW,SYR,3,615,82,1
5303,9E,3898,EVV,DTW,3,615,89,0
5304,AA,1066,DFW,BNA,3,615,100,0
5305,AA,1099,DFW,ABQ,3,615,115,0
5306,AA,1371,IAD,DFW,3,615,215,1
5307,AA,1664,MIA,ATL,3,615,120,0
5308,AA,1868,DFW,ATL,3,615,125,0
5309,AA,1948,DFW,PHL,3,615,185,1
5310,AA,1974,LAX,BNA,3,615,235,0
5311,AA,731,LGA,DFW,3,615,255,0
5312,AS,587,SNA,PDX,3,615,148,0
5313,AS,630,SEA,PHX,3,615,169,0
5314,B6,1303,JFK,IAD,3,615,73,1
5315,B6,51,BTV,JFK,3,615,75,1
5316,B6,711,JFK,LAS,3,615,344,0
5317,CO,1111,EWR,BOS,3,615,63,1
5318,DL,1230,ATL,MSP,3,615,176,1
5319,DL,1488,MSP,PHL,3,615,152,1
5320,DL,1570,STL,ATL,3,615,90,1
5321,DL,1762,DTW,PHL,3,615,104,1
5322,DL,1765,JFK,SFO,3,615,387,0
5323,DL,2220,ORD,DTW,3,615,87,0
5324,DL,2457,GRR,MSP,3,615,90,1
5325,DL,2521,LGA,RSW,3,615,197,0
5326,DL,2561,PHL,ATL,3,615,150,1
5327,DL,2765,DTW,RDU,3,615,105,0
5328,DL,2778,SAN,SLC,3,615,110,1
5329,DL,2800,MSP,BWI,3,615,148,1
5330,DL,2913,MSP,DTW,3,615,105,1
5331,DL,2964,DTW,CLT,3,615,115,1
5332,DL,2977,ORD,ATL,3,615,120,1
5333,DL,30,MSP,JFK,3,615,164,1
5334,EV,5046,ATL,AGS,3,615,69,0
5335,EV,5446,VPS,ATL,3,615,74,1
5336,EV,7076,SAV,IAD,3,615,95,1
5337,FL,186,ATL,DCA,3,615,105,1
5338,FL,310,ATL,CLT,3,615,71,0
5339,FL,340,ATL,PHL,3,615,125,1
5340,FL,402,ATL,IND,3,615,97,0
5341,FL,558,ATL,BUF,3,615,122,1
5342,FL,764,ATL,PBI,3,615,112,0
5343,FL,853,ATL,MCO,3,615,95,1
5344,MQ,2958,HOU,DFW,3,615,65,0
5345,MQ,3066,SAN,LAX,3,615,50,0
5346,MQ,4347,DTW,ORD,3,615,85,0
5347,OH,6258,RDU,LGA,3,615,106,0
5348,OH,6588,DTW,CAE,3,615,116,0
5349,OH,6635,BOS,JFK,3,615,86,0
5350,OO,4481,SLC,BOI,3,615,68,1
5351,OO,4536,RNO,SLC,3,615,86,0
5352,OO,4623,SMF,SLC,3,615,98,1
5353,US,1015,IAH,CLT,3,615,142,1
5354,US,1195,PHL,PHX,3,615,330,1
5355,US,1216,DFW,CLT,3,615,142,0
5356,US,1270,PHL,BOS,3,615,88,1
5357,US,1456,DCA,MCO,3,615,142,0
5358,US,1614,MCO,PHL,3,615,139,1
5359,WN,1234,PDX,OAK,3,615,100,0
5360,WN,166,ABQ,PHX,3,615,75,0
5361,WN,181,HOU,LAS,3,615,205,1
5362,WN,185,BDL,MCO,3,615,185,1
5363,WN,1933,CMH,MCO,3,615,135,1
5364,WN,2005,LAS,CMH,3,615,230,1
5365,WN,2654,MHT,TPA,3,615,220,1
5366,WN,343,LAX,ELP,3,615,110,0
5367,WN,3830,STL,PHL,3,615,130,1
5368,WN,484,LAS,PHX,3,615,70,1
5369,WN,756,DAL,AUS,3,615,50,0
5370,WN,944,PHX,OKC,3,615,120,1
5371,WN,958,SAN,DEN,3,615,135,0
5372,XE,3124,DCA,CLE,3,615,70,0
5373,YV,7271,PIT,IAD,3,615,62,0
5374,AS,61,JNU,YAK,3,616,62,0
5375,B6,18,FLL,JFK,3,616,158,1
5376,DL,1928,MCO,DTW,3,616,163,1
5377,EV,5187,LEX,ATL,3,616,88,0
5378,EV,5248,TLH,ATL,3,616,70,1
5379,EV,5279,MCI,DTW,3,616,118,0
5380,OO,7048,DEN,ICT,3,616,80,0
5381,UA,415,DEN,SFO,3,616,174,0
5382,UA,697,DEN,LAS,3,616,123,0
5383,9E,3726,DSM,DTW,3,617,113,1
5384,DL,2932,SNA,SLC,3,617,107,0
5385,EV,5547,CAE,ATL,3,617,69,1
5386,EV,7084,DAY,ORD,3,617,74,1
5387,OO,6489,CIC,SFO,3,617,65,0
5388,OO,6541,DEN,BIS,3,617,95,0
5389,9E,4089,TVC,DTW,3,618,67,1
5390,DL,2404,LAX,SLC,3,618,111,1
5391,EV,5597,ATL,MGM,3,618,70,1
5392,EV,7085,GSP,IAD,3,618,82,1
5393,OO,6263,SFO,FAT,3,618,61,0
5394,OO,6718,DEN,XNA,3,618,102,0
5395,OO,6908,SFO,RNO,3,618,55,0
5396,UA,362,DEN,FSD,3,618,98,0
5397,UA,592,DEN,MSP,3,618,122,0
5398,YV,7306,SYR,IAD,3,618,77,1
5399,OO,6627,MSN,DEN,3,619,168,1
5400,UA,576,DEN,OKC,3,619,97,0
5401,XE,5906,ROA,ORD,3,619,116,0
5402,9E,3858,DTW,MBS,3,620,52,0
5403,9E,4004,MSP,DSM,3,620,71,0
5404,9E,4212,DTW,TYS,3,620,100,0
5405,AA,1216,DFW,TPA,3,620,140,1
5406,AA,1309,BWI,DFW,3,620,220,1
5407,AA,1475,RDU,DFW,3,620,190,0
5408,AA,1700,IAH,MIA,3,620,140,0
5409,AS,533,ONT,SEA,3,620,161,0
5410,DL,1192,SLC,DCA,3,620,240,1
5411,DL,1403,MSP,FLL,3,620,213,0
5412,DL,2403,DTW,FLL,3,620,191,0
5413,DL,2538,ATL,DCA,3,620,114,1
5414,DL,2796,MSP,MKE,3,620,72,0
5415,EV,5113,DHN,ATL,3,620,60,0
5416,EV,5386,BTR,ATL,3,620,89,0
5417,EV,5530,ATL,GTR,3,620,82,0
5418,EV,7104,CMH,IAD,3,620,73,1
5419,FL,23,MDW,ATL,3,620,111,0
5420,FL,368,ATL,LGA,3,620,134,0
5421,FL,657,ATL,SAT,3,620,165,1
5422,FL,83,ATL,FLL,3,620,117,1
5423,MQ,2887,DFW,CID,3,620,120,0
5424,MQ,2919,DFW,BTR,3,620,80,0
5425,MQ,3225,CID,DFW,3,620,130,0
5426,MQ,3816,DEN,ORD,3,620,145,0
5427,MQ,4198,ORD,CLE,3,620,80,1
5428,MQ,4220,ORD,BNA,3,620,90,1
5429,MQ,4230,ICT,ORD,3,620,110,0
5430,MQ,4395,BNA,LGA,3,620,130,0
5431,MQ,4493,STL,JFK,3,620,155,1
5432,OH,6452,DTW,IAD,3,620,96,0
5433,OH,6463,BOS,CVG,3,620,160,0
5434,OH,6490,LGA,RDU,3,620,123,1
5435,OH,6617,DTW,AVL,3,620,103,0
5436,OH,6756,RDU,STL,3,620,147,0
5437,OO,4882,MSP,CID,3,620,72,0
5438,OO,6479,DEN,PIT,3,620,175,0
5439,OO,6872,DEN,PHX,3,620,124,0
5440,UA,405,LGA,DEN,3,620,272,1
5441,US,1178,PBI,CLT,3,620,113,0
5442,US,1675,EWR,CLT,3,620,116,1
5443,US,1814,TPA,CLT,3,620,101,1
5444,WN,1048,BWI,MSY,3,620,180,1
5445,WN,1079,BWI,RDU,3,620,65,1
5446,WN,1163,LAS,SAT,3,620,150,0
5447,WN,1175,RNO,PHX,3,620,100,0
5448,WN,1185,LAS,SFO,3,620,105,0
5449,WN,1296,HOU,SAN,3,620,210,1
5450,WN,1458,SMF,ONT,3,620,75,1
5451,WN,1762,DEN,DTW,3,620,170,1
5452,WN,1945,DEN,MSY,3,620,155,1
5453,WN,2006,TPA,PIT,3,620,140,1
5454,WN,2012,RNO,SJC,3,620,60,1
5455,WN,2201,SJC,SAN,3,620,80,1
5456,WN,2528,MCO,PIT,3,620,135,1
5457,WN,2697,BWI,BHM,3,620,135,1
5458,WN,288,BUF,MDW,3,620,105,0
5459,WN,324,DEN,MCI,3,620,90,0
5460,WN,370,LAX,DEN,3,620,135,0
5461,WN,380,DEN,MSP,3,620,125,0
5462,WN,422,BWI,RSW,3,620,165,1
5463,WN,459,DEN,OMA,3,620,80,0
5464,WN,496,DEN,IAD,3,620,195,1
5465,WN,514,MDW,LAS,3,620,245,1
5466,WN,590,LAX,LAS,3,620,60,1
5467,WN,674,JAN,MCO,3,620,100,0
5468,WN,738,PHX,BNA,3,620,195,1
5469,WN,823,TUS,LAX,3,620,90,1
5470,WN,918,MCO,PHL,3,620,145,1
5471,WN,933,BWI,HOU,3,620,220,1
5472,WN,9,HOU,MSY,3,620,60,0
5473,XE,3085,PVD,EWR,3,620,68,1
5474,CO,1646,IAH,ORD,3,621,149,1
5475,EV,5312,TYS,ATL,3,621,65,1
5476,HA,535,OGG,HNL,3,621,34,0
5477,OO,6417,LAX,SMX,3,621,50,0
5478,OO,6575,MFR,SFO,3,621,75,1
5479,UA,422,DEN,EWR,3,621,225,1
5480,UA,531,ORD,LAX,3,621,275,1
5481,UA,547,ORD,LAS,3,621,241,0
5482,UA,791,DEN,DSM,3,621,105,0
5483,DL,101,LAX,ATL,3,622,252,1
5484,EV,7126,BUF,IAD,3,622,74,1
5485,UA,803,RDU,IAD,3,622,68,1
5486,DL,2150,SEA,SLC,3,623,113,1
5487,EV,5116,JAN,ATL,3,623,91,0
5488,OO,6242,DEN,OMA,3,623,84,1
5489,OO,6273,SEA,GEG,3,623,58,1
5490,OO,6814,SEA,PDX,3,623,48,1
5491,US,1120,MCO,CLT,3,623,96,0
5492,XE,5947,ORD,DAY,3,623,60,1
5493,UA,900,SAN,SFO,3,624,101,0
5494,YV,7217,DAY,IAD,3,624,76,1
5495,9E,3740,DTW,SWF,3,625,102,1
5496,9E,3764,MLI,DTW,3,625,97,1
5497,9E,3772,DTW,ALB,3,625,96,1
5498,9E,3890,DTW,ITH,3,625,86,0
5499,9E,3977,CLE,DTW,3,625,60,0
5500,9E,4011,LAN,DTW,3,625,49,1
5501,9E,4114,MSN,DTW,3,625,87,0
5502,9E,4390,DTW,AVP,3,625,84,1
5503,AA,1279,STL,DFW,3,625,115,0
5504,AA,1297,MIA,SJU,3,625,155,1
5505,AA,1477,DFW,AUS,3,625,55,0
5506,AA,1650,TUS,DFW,3,625,130,1
5507,AA,1964,SFO,DFW,3,625,215,0
5508,AA,283,LAX,HNL,3,625,365,0
5509,AS,578,PDX,SAN,3,625,143,1
5510,B6,1058,PIT,JFK,3,625,79,1
5511,CO,1076,EWR,RSW,3,625,205,1
5512,CO,1544,IAH,CLE,3,625,158,0
5513,CO,16,LAX,EWR,3,625,315,1
5514,DL,1061,LAX,MCO,3,625,276,1
5515,DL,1536,DTW,BWI,3,625,96,0
5516,DL,1744,DTW,DCA,3,625,92,0
5517,DL,1785,LGA,MCO,3,625,178,0
5518,DL,2496,MSP,RSW,3,625,202,0
5519,DL,2717,BOS,MEM,3,625,210,0
5520,DL,2868,MSP,GRB,3,625,66,0
5521,EV,5510,ROA,ATL,3,625,94,1
5522,FL,642,ATL,MKE,3,625,128,1
5523,FL,683,ATL,ICT,3,625,148,0
5524,FL,704,DAY,ATL,3,625,102,0
5525,FL,984,ATL,PIT,3,625,104,0
5526,HA,168,HNL,KOA,3,625,43,0
5527,MQ,2828,VPS,DFW,3,625,135,0
5528,MQ,3329,DFW,BRO,3,625,95,1
5529,MQ,3983,EVV,ORD,3,625,80,1
5530,MQ,4469,JFK,DCA,3,625,80,0
5531,MQ,4526,CMH,LGA,3,625,110,0
5532,MQ,4631,LGA,RDU,3,625,110,0
5533,OH,6706,DTW,RIC,3,625,101,0
5534,OO,4527,MSP,BNA,3,625,133,0
5535,OO,4614,DEN,SLC,3,625,97,1
5536,US,1524,DEN,CLT,3,625,188,0
5537,US,1905,DCA,FLL,3,625,156,0
5538,WN,12,DAL,OKC,3,625,50,0
5539,WN,1546,LAS,RDU,3,625,265,1
5540,WN,1589,BOS,BWI,3,625,90,0
5541,WN,1657,DAL,MCI,3,625,85,0
5542,WN,2117,TPA,MHT,3,625,175,1
5543,WN,267,PHX,OMA,3,625,155,1
5544,WN,2958,SAT,LAX,3,625,200,0
5545,WN,3341,ELP,HOU,3,625,100,0
5546,WN,386,PHL,TPA,3,625,175,0
5547,WN,49,SFO,PHX,3,625,115,0
5548,WN,588,PIT,BWI,3,625,60,1
5549,WN,607,ORF,BWI,3,625,55,1
5550,WN,682,PHX,TUL,3,625,140,1
5551,WN,885,LAX,ABQ,3,625,105,0
5552,WN,961,ONT,OAK,3,625,75,1
5553,XE,2119,MCI,IAH,3,625,118,0
5554,XE,2464,RIC,EWR,3,625,72,1
5555,XE,3098,GSO,EWR,3,625,90,1
5556,YV,2980,SNA,PHX,3,625,75,0
5557,EV,7082,IAD,BOS,3,626,87,1
5558,F9,234,SNA,DEN,3,626,129,0
5559,UA,112,DEN,TPA,3,626,206,0
5560,UA,18,DEN,BWI,3,626,202,0
5561,UA,244,DEN,ORD,3,626,143,0
5562,DL,1231,PDX,SLC,3,627,103,1
5563,OH,6642,ORF,JFK,3,627,93,0
5564,OO,6958,MKG,ORD,3,627,53,1
5565,OO,6247,LAX,FAT,3,628,69,1
5566,OO,6373,LAX,SBA,3,628,40,0
5567,OO,6385,LAX,SBP,3,628,54,0
5568,OO,6570,DEN,HSV,3,628,148,0
5569,OO,6735,DEN,MSO,3,628,133,0
5570,XE,5989,ORD,SBN,3,628,43,1
5571,F9,420,DEN,ATL,3,629,174,1
5572,FL,739,MKE,MSP,3,629,73,0
5573,OH,6286,LGA,CVG,3,629,145,1
5574,OO,6880,SLC,DEN,3,629,85,0
5575,UA,611,DCA,ORD,3,629,131,0
5576,9E,3710,DTW,ELM,3,630,78,0
5577,9E,3798,DTW,ABE,3,630,92,1
5578,9E,3891,DTW,ROC,3,630,80,0
5579,9E,4230,DTW,BGM,3,630,85,0
5580,9E,4287,DTW,BDL,3,630,108,0
5581,AA,1259,AUS,DFW,3,630,70,0
5582,AA,1511,MCO,DFW,3,630,185,0
5583,AA,1629,DFW,SAN,3,630,195,1
5584,AA,1914,MSP,DFW,3,630,160,0
5585,AA,2212,DFW,SNA,3,630,195,0
5586,AA,2334,DFW,ORD,3,630,135,0
5587,AA,385,DFW,ELP,3,630,105,0
5588,AA,451,ORD,SFO,3,630,290,1
5589,AA,599,LGA,MIA,3,630,195,0
5590,AA,754,MCI,ORD,3,630,95,0
5591,AS,368,SEA,SMF,3,630,106,0
5592,AS,510,SEA,SNA,3,630,163,0
5593,AS,604,SEA,LAS,3,630,149,0
5594,AS,80,ANC,SEA,3,630,200,0
5595,B6,1259,BOS,IAD,3,630,99,1
5596,CO,1033,LGA,IAH,3,630,245,1
5597,CO,1166,ORD,EWR,3,630,133,0
5598,CO,251,AUS,EWR,3,630,222,1
5599,CO,701,EWR,FLL,3,630,185,1
5600,DL,1378,LGA,BOS,3,630,72,0
5601,DL,1381,BOS,LGA,3,630,71,0
5602,DL,1529,JFK,LAS,3,630,352,1
5603,DL,2118,MCO,ATL,3,630,89,0
5604,DL,2343,EWR,ATL,3,630,145,0
5605,DL,2446,STL,DTW,3,630,94,0
5606,DL,2812,ATL,ORD,3,630,132,0
5607,DL,2904,LAX,TPA,3,630,272,1
5608,EV,5298,DTW,GSP,3,630,109,0
5609,EV,5522,ATL,BHM,3,630,56,1
5610,F9,123,DFW,DEN,3,630,121,0
5611,F9,232,DEN,BNA,3,630,150,1
5612,F9,370,DEN,MKE,3,630,133,1
5613,FL,221,LAS,MKE,3,630,208,0
5614,FL,291,ATL,HOU,3,630,143,0
5615,FL,361,LGA,ATL,3,630,157,1
5616,FL,633,BWI,DAY,3,630,90,1
5617,FL,755,BWI,HSV,3,630,110,0
5618,FL,819,BWI,BOS,3,630,79,0
5619,FL,820,BOS,BWI,3,630,90,1
5620,HA,29,SEA,OGG,3,630,370,0
5621,MQ,2715,DFW,LFT,3,630,75,0
5622,MQ,2767,DFW,VPS,3,630,105,0
5623,MQ,2889,DFW,CRP,3,630,80,0
5624,MQ,3033,LAX,SBA,3,630,40,1
5625,MQ,3290,PNS,DFW,3,630,125,0
5626,MQ,3365,LBB,DFW,3,630,65,0
5627,MQ,3901,PIT,ORD,3,630,95,1
5628,MQ,3949,AZO,ORD,3,630,55,1
5629,MQ,4099,ORD,AVP,3,630,110,0
5630,MQ,4505,BOS,LGA,3,630,75,0
5631,OH,6434,BDL,CVG,3,630,135,0
5632,OH,6645,ATW,DTW,3,630,79,0
5633,OO,4471,IAH,MSP,3,630,168,1
5634,OO,4607,SLC,MCI,3,630,142,1
5635,OO,7028,DEN,SAT,3,630,128,0
5636,UA,550,SFO,SAN,3,630,96,1
5637,US,1103,BWI,CLT,3,630,88,1
5638,US,1819,BOS,PHL,3,630,90,0
5639,US,1988,RSW,CLT,3,630,112,0
5640,US,2028,DCA,BOS,3,630,79,0
5641,US,367,DCA,PHX,3,630,309,0
5642,US,873,PIT,CLT,3,630,92,0
5643,WN,1216,LAS,MCO,3,630,265,1
5644,WN,126,DEN,AUS,3,630,125,1
5645,WN,134,DEN,TPA,3,630,210,0
5646,WN,176,BWI,SAT,3,630,240,1
5647,WN,1856,MCI,MCO,3,630,165,0
5648,WN,256,PHX,MCO,3,630,245,0
5649,WN,2630,DTW,MDW,3,630,70,1
5650,WN,2807,ONT,LAS,3,630,60,0
5651,WN,28,ECP,HOU,3,630,115,1
5652,WN,2982,JAX,BNA,3,630,95,1
5653,WN,3505,PHL,BOS,3,630,90,1
5654,WN,372,MSP,MDW,3,630,95,1
5655,WN,3773,PHX,TPA,3,630,235,1
5656,WN,384,MDW,IAD,3,630,105,1
5657,WN,655,LAS,TUS,3,630,75,0
5658,WN,811,SEA,MCI,3,630,205,1
5659,WN,923,TPA,BWI,3,630,130,1
5660,XE,2138,XNA,EWR,3,630,170,0
5661,XE,2645,OKC,IAH,3,630,84,0
5662,XE,2709,DAL,IAH,3,630,62,0
5663,XE,2860,MKE,IAH,3,630,172,1
5664,XE,5971,CLE,ORD,3,630,87,1
5665,DL,2251,CLT,ATL,3,631,82,0
5666,FL,953,FLL,BWI,3,631,145,1
5667,OO,6236,FAT,LAS,3,631,79,1
5668,OO,6911,MKE,ORD,3,631,44,1
5669,AS,62,JNU,SIT,3,632,45,0
5670,CO,339,MIA,EWR,3,632,175,1
5671,DL,1692,TPA,DTW,3,632,158,0
5672,DL,2783,BDL,ATL,3,632,156,0
5673,EV,5217,HSV,ATL,3,632,58,1
5674,OH,6749,XNA,MSP,3,632,113,0
